Frequency (Hz),Amplitude
0.0004530711825487944,60.23633103909021
0.00045308712846026274,60.1727067505356
0.00045310307437173105,9.846758208136672
0.00045311902028319936,35.60028891422874
0.0004531349661946676,16.0690888316408
0.00045315091210613594,18.971255993245293
0.00045316685801760425,43.605709442607626
0.00045318280392907256,47.5677782150721
0.0004531987498405408,55.37956395301473
0.00045321469575200913,85.30839178280767
0.00045323064166347745,41.311316613480585
0.00045324658757494576,35.68269609982895
0.000453262533486414,46.145368316513185
0.00045327847939788233,51.276392753010995
0.00045329442530935065,77.20853102940848
0.00045331037122081896,57.560992612562835
0.0004533263171322872,39.775113613191266
0.00045334226304375553,72.79794932492369
0.00045335820895522384,39.67337479465813
0.00045337415486669216,23.750512809770402
0.0004533901007781604,33.16041957614104
0.00045340604668962873,25.124444820547748
0.00045342199260109704,22.045348644504937
0.00045343793851256535,23.912766449609794
0.0004534538844240336,27.36326586049206
0.0004534698303355019,36.10535631437061
0.00045348577624697024,19.310152931970755
0.00045350172215843855,16.479332973397195
0.0004535176680699068,41.755683953079455
0.0004535336139813751,25.535099746015735
0.00045354955989284344,27.244030889635223
0.00045356550580431175,24.209004416103365
0.00045358145171578,26.552858351338024
0.0004535973976272483,40.99737905996006
0.00045361334353871663,13.182632005320485
0.00045362928945018495,47.3626218033157
0.0004536452353616532,49.44835379613316
0.0004536611812731215,2.496328386151818
0.00045367712718458983,34.36666198237253
0.00045369307309605815,35.94572832034799
0.0004537090190075264,12.568336156995825
0.0004537249649189947,20.656645484818952
0.00045374091083046303,27.400192983396494
0.00045375685674193134,67.56251683007119
0.0004537728026533996,33.6922248815052
0.0004537887485648679,66.73850283145639
0.00045380469447633623,33.03453530385237
0.00045382064038780454,79.59653791194786
0.0004538365862992728,43.14230495430048
0.0004538525322107411,34.01169386680321
0.0004538684781222094,34.36903169144065
0.00045388442403367774,17.860096012583693
0.000453900369945146,21.909763004042144
0.0004539163158566143,20.445886167623875
0.0004539322617680826,82.9057758539297
0.00045394820767955094,78.73462744174206
0.0004539641535910192,70.6084963987776
0.0004539800995024875,61.997462099069324
0.0004539960454139558,59.07644634612382
0.00045401199132542413,39.24146294255899
0.0004540279372368924,41.963850926068545
0.0004540438831483607,53.12143038469507
0.000454059829059829,33.460770736896414
0.00045407577497129733,21.310539439563644
0.0004540917208827656,52.77022577280373
0.0004541076667942339,41.105488941934
0.0004541236127057022,77.66748641067376
0.00045413955861717053,54.217699701515116
0.0004541555045286388,30.45523672389783
0.0004541714504401071,61.64529810254702
0.0004541873963515754,14.89787793911169
0.00045420334226304373,28.71034220455169
0.000454219288174512,21.27084812049726
0.0004542352340859803,6.8290828915822805
0.0004542511799974486,18.285593801336425
0.0004542671259089169,28.141900321060668
0.0004542830718203852,21.297637981762048
0.0004542990177318535,31.889609587362138
0.0004543149636433218,43.44777680796545
0.0004543309095547901,12.617706223157654
0.0004543468554662584,23.165052416382604
0.0004543628013777267,22.563366192060872
0.000454378747289195,37.34495304435606
0.0004543946932006633,33.40952298805609
0.0004544106391121316,12.924500449113653
0.0004544265850235999,38.12329276973408
0.0004544425309350682,39.826229787393814
0.0004544584768465365,33.995309530606924
0.0004544744227580048,10.385145591970636
0.0004544903686694731,30.571142993820878
0.0004545063145809414,28.87980979652902
0.0004545222604924097,21.778962556969784
0.00045453820640387803,21.4478516470191
0.0004545541523153463,48.88945473154499
0.0004545700982268146,30.00366944924159
0.0004545860441382829,76.11640129673663
0.0004546019900497512,53.45632808740312
0.0004546179359612195,60.803062334374935
0.0004546338818726878,56.672020378990574
0.0004546498277841561,45.84759461576469
0.0004546657736956244,20.32586119726007
0.0004546817196070927,13.14338351584049
0.000454697665518561,25.499147647893448
0.0004547136114300293,34.65996041793722
0.0004547295573414976,31.1980143002378
0.0004547455032529659,44.861727292575395
0.0004547614491644342,39.193617423160056
0.0004547773950759025,52.67542772164381
0.0004547933409873708,35.231445374920895
0.0004548092868988391,31.969958897562936
0.0004548252328103074,30.539488880633183
0.0004548411787217757,18.934950825968674
0.000454857124633244,44.92536479646836
0.0004548730705447123,50.31204831867016
0.0004548890164561806,10.6553943389753
0.0004549049623676489,58.289926552470995
0.0004549209082791172,43.39672423806021
0.0004549368541905855,39.372899714798095
0.0004549528001020538,34.804971249996136
0.0004549687460135221,58.552998092488096
0.0004549846919249904,5.366721842339896
0.00045500063783645867,45.37550539957726
0.000455016583747927,34.586643328825254
0.0004550325296593953,35.55759528287514
0.0004550484755708636,29.249167550403776
0.00045506442148233187,26.54906139368974
0.0004550803673938002,29.78077020932215
0.0004550963133052685,28.421431445088253
0.0004551122592167368,27.24933100805378
0.00045512820512820507,20.80709848432265
0.0004551441510396734,44.767548577601836
0.0004551600969511417,47.64237825039209
0.00045517604286261,45.741458943491466
0.00045519198877407827,84.07863514819955
0.0004552079346855466,29.90207407332768
0.0004552238805970149,48.002733272052446
0.0004552398265084832,56.6608436419522
0.00045525577241995146,33.077254580623894
0.0004552717183314198,24.998192483071893
0.0004552876642428881,35.121678504009296
0.0004553036101543564,54.706357568018305
0.00045531955606582466,29.285285452192543
0.000455335501977293,41.8787113943243
0.0004553514478887613,55.798443719561206
0.0004553673938002296,47.96559890238849
0.00045538333971169786,50.876894807617106
0.00045539928562316617,58.92248423148961
0.0004554152315346345,49.93673306494788
0.0004554311774461028,47.623175045110216
0.00045544712335757106,24.20138684336445
0.00045546306926903937,21.013668016106646
0.0004554790151805077,22.649849798493268
0.000455494961091976,58.17983079519137
0.00045551090700344425,49.60333607317843
0.00045552685291491257,24.066904184278993
0.0004555427988263809,51.85628686586255
0.0004555587447378492,18.875514914912728
0.00045557469064931745,32.50458543424818
0.00045559063656078577,25.48558631470503
0.0004556065824722541,6.517127114259801
0.0004556225283837224,20.75034687843741
0.00045563847429519065,29.065719791732636
0.00045565442020665896,16.712467869341072
0.0004556703661181273,48.35395453888151
0.0004556863120295956,46.922375982811786
0.00045570225794106385,13.110060319418869
0.00045571820385253216,35.39984001971851
0.0004557341497640005,12.103076696268351
0.0004557500956754688,21.74993935486311
0.00045576604158693705,35.46930539260921
0.00045578198749840536,53.19421688369039
0.00045579793340987367,9.871435889099876
0.000455813879321342,58.6954009561497
0.00045582982523281024,75.69293778154895
0.00045584577114427856,47.22261366489687
0.00045586171705574687,35.74693847538948
0.0004558776629672152,5.003751710102096
0.00045589360887868344,47.779206393197384
0.00045590955479015175,17.647532978553077
0.00045592550070162007,40.97422719252869
0.0004559414466130884,45.874822174142054
0.00045595739252455664,51.26211798544878
0.00045597333843602495,49.186603877884124
0.00045598928434749327,61.709251983878396
0.0004560052302589616,25.413579814148882
0.00045602117617042984,57.192443991135676
0.00045603712208189815,33.011545366257955
0.00045605306799336646,51.178061472609635
0.0004560690139048348,61.02193670371174
0.00045608495981630304,11.081925393862358
0.00045610090572777135,52.78065451063638
0.00045611685163923966,52.07967621946482
0.000456132797550708,32.97752051585092
0.00045614874346217623,86.24176160794961
0.00045616468937364455,48.879842395753016
0.00045618063528511286,39.180517375485884
0.00045619658119658117,41.12894145617372
0.00045621252710804943,79.9765069525507
0.00045622847301951774,27.892930378840777
0.00045624441893098606,12.62194378418194
0.00045626036484245437,17.771508043981328
0.00045627631075392263,17.243482094240655
0.00045629225666539094,9.73759817926155
0.00045630820257685925,16.58813669327269
0.00045632414848832757,28.145422402654127
0.0004563400943997958,27.807985147590006
0.00045635604031126414,10.757510591810004
0.00045637198622273245,7.0295101561605575
0.00045638793213420077,17.139504537758686
0.000456403878045669,15.061462585208982
0.00045641982395713734,39.76679787796036
0.00045643576986860565,32.13989069307197
0.00045645171578007396,20.64365867031163
0.0004564676616915422,23.054478114092078
0.00045648360760301053,27.309805596949122
0.00045649955351447885,25.44898629414818
0.00045651549942594716,26.96196001472067
0.0004565314453374154,5.327560989646335
0.00045654739124888373,28.957386495093985
0.00045656333716035205,32.26889650049067
0.00045657928307182036,16.169540108036433
0.0004565952289832886,10.8930770392722
0.00045661117489475693,55.1517428690217
0.00045662712080622524,44.32294363141715
0.00045664306671769356,38.81386506702656
0.0004566590126291618,36.903443965811086
0.00045667495854063013,19.158247848113763
0.00045669090445209844,15.679257348686399
0.00045670685036356675,37.633050853813046
0.000456722796275035,41.49350456671542
0.0004567387421865033,32.687583766582335
0.00045675468809797164,47.464816435006966
0.00045677063400943995,49.031946245159205
0.0004567865799209082,57.77096171504941
0.0004568025258323765,9.62332161327406
0.00045681847174384484,58.32783024243862
0.00045683441765531315,38.392316071612676
0.0004568503635667814,52.515909281466165
0.0004568663094782497,9.868586683773993
0.00045688225538971803,6.267645940720381
0.00045689820130118635,13.173942728565208
0.0004569141472126546,45.7127355943014
0.0004569300931241229,57.94226039718399
0.00045694603903559123,62.085823548209824
0.00045696198494705955,42.08781437269807
0.0004569779308585278,53.956923530219605
0.0004569938767699961,9.701474127174025
0.00045700982268146443,2.218605437491683
0.00045702576859293274,28.140288342776916
0.000457041714504401,28.35331420061681
0.0004570576604158693,20.610906197303084
0.00045707360632733763,5.536935287140949
0.00045708955223880594,4.061621441454303
0.0004571054981502742,15.536994886314464
0.0004571214440617425,25.411450770602436
0.0004571373899732108,27.607744740572198
0.00045715333588467914,12.011420911697483
0.0004571692817961474,38.77054617429322
0.0004571852277076157,36.04514450377775
0.000457201173619084,44.8936639769215
0.00045721711953055234,35.25536493932206
0.00045723306544202065,21.60504750519559
0.0004572490113534889,28.389584499159326
0.0004572649572649572,26.368171384161723
0.00045728090317642553,25.266818290107988
0.00045729684908789385,60.189881637737436
0.0004573127949993621,30.761286263983948
0.0004573287409108304,43.45969469362747
0.00045734468682229873,36.65151990427391
0.00045736063273376704,53.830459049485576
0.0004573765786452353,49.26289749948373
0.0004573925245567036,51.29745800474351
0.00045740847046817193,45.37433138280127
0.00045742441637964024,17.33915854868809
0.0004574403622911085,54.13947077030057
0.0004574563082025768,29.790534319848593
0.00045747225411404513,2.1240776922321802
0.00045748820002551344,38.0796143854215
0.0004575041459369817,29.720570484448352
0.00045752009184845,79.8290042116016
0.0004575360377599183,55.013034368519804
0.00045755198367138664,17.23851076420828
0.0004575679295828549,38.62606605928927
0.0004575838754943232,30.300895219930805
0.0004575998214057915,30.649890703111907
0.00045761576731725984,41.4143068471996
0.0004576317132287281,24.915798740264332
0.0004576476591401964,20.175319808928904
0.0004576636050516647,9.738757597427089
0.00045767955096313303,21.956554921982857
0.0004576954968746013,24.48553600280076
0.0004577114427860696,43.57360212978368
0.0004577273886975379,25.957749167778815
0.00045774333460900623,41.88632177724812
0.0004577592805204745,41.714788138523396
0.0004577752264319428,12.3034632785903
0.0004577911723434111,9.679906421653284
0.00045780711825487943,21.403786941485755
0.0004578230641663477,24.267148296778668
0.000457839010077816,18.95711811919711
0.0004578549559892843,11.095758021981869
0.00045787090190075263,20.594728540357952
0.0004578868478122209,54.74822543356286
0.0004579027937236892,41.84139750090946
0.0004579187396351575,35.71147491939253
0.0004579346855466258,25.28704077766101
0.0004579506314580941,22.572197902213603
0.0004579665773695624,29.18151366120283
0.0004579825232810307,40.93712151791402
0.000457998469192499,27.55497821938334
0.0004580144151039673,68.87017114387776
0.0004580303610154356,64.38187564333252
0.0004580463069269039,36.69028927818704
0.0004580622528383722,49.59852911533625
0.0004580781987498405,12.221017500102919
0.0004580941446613088,34.79552268465133
0.0004581100905727771,14.004749389649016
0.0004581260364842454,41.81894012181652
0.0004581419823957137,26.340873607617336
0.000458157928307182,18.052196779847463
0.0004581738742186503,44.19706135827534
0.0004581898201301186,50.08880572789359
0.0004582057660415869,27.078285386228984
0.0004582217119530552,35.37236207694155
0.0004582376578645235,33.72935209446369
0.0004582536037759918,51.08375005278473
0.00045826954968746007,21.63698073654036
0.0004582854955989284,5.638072883234329
0.0004583014415103967,9.886334729878897
0.000458317387421865,17.45834171424501
0.00045833333333333327,24.978830426227937
0.0004583492792448016,36.37711255136246
0.0004583652251562699,28.164881260211175
0.0004583811710677382,25.21213936023516
0.00045839711697920647,53.84526149525131
0.0004584130628906748,29.697340430934414
0.0004584290088021431,25.136335989330412
0.0004584449547136114,30.94642824182351
0.00045846090062507967,21.292427769736925
0.000458476846536548,18.462091350856152
0.0004584927924480163,18.402841795302507
0.0004585087383594846,32.3690652080102
0.00045852468427095286,39.980405568778636
0.0004585406301824212,29.883040076212488
0.0004585565760938895,49.01901993753214
0.0004585725220053578,56.615911429946244
0.00045858846791682606,52.01941022337176
0.0004586044138282944,34.371328763342355
0.0004586203597397627,28.156054835722394
0.000458636305651231,20.3859287519301
0.00045865225156269926,18.638475219658922
0.00045866819747416757,42.59087954191911
0.0004586841433856359,30.53017412521993
0.0004587000892971042,24.292585636631397
0.00045871603520857246,32.263967763687155
0.00045873198112004077,55.436703415762665
0.0004587479270315091,78.7716874331804
0.0004587638729429774,28.71591592718955
0.00045877981885444566,47.37656754497302
0.00045879576476591397,45.053952955513715
0.0004588117106773823,37.453748355146395
0.0004588276565888506,46.33307789193201
0.00045884360250031885,42.519178204202426
0.00045885954841178717,36.84466184949828
0.0004588754943232555,38.26477702266368
0.0004588914402347238,24.90555014996436
0.00045890738614619205,29.683001740790544
0.00045892333205766036,30.33896308176108
0.0004589392779691287,30.77792496938951
0.000458955223880597,38.12874446375265
0.00045897116979206525,26.349542719550815
0.00045898711570353356,40.12744061114672
0.0004590030616150019,37.60299679110398
0.0004590190075264702,14.15675514570634
0.00045903495343793845,16.805575321109114
0.00045905089934940676,33.29617078362571
0.00045906684526087507,25.389745548558906
0.0004590827911723434,22.01737692762353
0.00045909873708381164,21.764077489197266
0.00045911468299527996,8.261812691154883
0.00045913062890674827,40.92584154429143
0.0004591465748182166,56.77822321349281
0.00045916252072968484,26.494076258446494
0.00045917846664115315,47.62448129426115
0.00045919441255262147,35.619170468573365
0.0004592103584640898,24.398221034653115
0.00045922630437555804,29.870437559339152
0.00045924225028702635,21.896010645757794
0.00045925819619849467,26.027571830629395
0.000459274142109963,42.53968622272134
0.00045929008802143124,14.707247569819476
0.00045930603393289955,27.49866080711506
0.00045932197984436786,46.13327119005379
0.0004593379257558362,19.058663084548247
0.00045935387166730444,51.463541641816555
0.00045936981757877275,48.07142442155606
0.00045938576349024106,61.57439441183124
0.0004594017094017094,40.86945082209164
0.00045941765531317763,25.654133298728546
0.00045943360122464595,12.208883434982535
0.00045944954713611426,16.331129880002333
0.00045946549304758257,7.103278213834599
0.00045948143895905083,17.77898861991167
0.00045949738487051914,4.832252704893172
0.00045951333078198746,26.214707052282584
0.00045952927669345577,16.143310149494738
0.00045954522260492403,10.469907831290616
0.00045956116851639234,1.0918035605276022
0.00045957711442786065,63.1703661914223
0.00045959306033932897,36.679348097118535
0.0004596090062507972,12.835718339173333
0.00045962495216226554,34.81953737600416
0.00045964089807373385,34.17999794247272
0.00045965684398520217,4.850447804775005
0.0004596727898966704,16.51345827634855
0.00045968873580813874,10.065259130635656
0.00045970468171960705,8.565450111259565
0.00045972062763107536,49.48437442047434
0.0004597365735425436,35.52777907776056
0.00045975251945401193,15.892354439856762
0.00045976846536548025,62.22088015637541
0.00045978441127694856,32.99748601166955
0.0004598003571884168,45.11251013386824
0.00045981630309988513,49.208678343943376
0.00045983224901135345,33.44838721619298
0.00045984819492282176,26.32356774964527
0.00045986414083429,41.100068542580516
0.00045988008674575833,34.03824138986008
0.00045989603265722664,46.38456862374292
0.00045991197856869496,39.165330421462805
0.00045992792448016327,43.407995355966634
0.00045994387039163153,37.69850914438732
0.00045995981630309984,55.057702441896275
0.00045997576221456815,55.600307507608576
0.00045999170812603647,41.50259205994895
0.0004600076540375047,16.265310356575675
0.00046002359994897304,15.847066246425802
0.00046003954586044135,14.446932569643492
0.00046005549177190967,15.693467188973875
0.0004600714376833779,31.169385820850266
0.00046008738359484624,35.16603357165866
0.00046010332950631455,33.73785564118173
0.00046011927541778286,9.484796705284495
0.0004601352213292511,42.49401061259251
0.00046015116724071943,21.26768101368871
0.00046016711315218775,23.756427126300622
0.00046018305906365606,15.446632120199308
0.0004601990049751243,31.457395681272153
0.00046021495088659263,10.954992250315152
0.00046023089679806095,28.66618385183101
0.00046024684270952926,20.77944782973693
0.0004602627886209975,10.731278234017866
0.00046027873453246583,18.09420988747716
0.00046029468044393414,24.55632305166274
0.00046031062635540246,18.30366844880503
0.0004603265722668707,40.48154033944513
0.00046034251817833903,31.606581764836474
0.00046035846408980734,39.576872248211785
0.00046037441000127565,61.946836124119294
0.0004603903559127439,49.94899305022524
0.0004604063018242122,36.758114740134864
0.00046042224773568054,46.46078665227141
0.00046043819364714885,49.72755264484495
0.0004604541395586171,25.811584908460045
0.0004604700854700854,53.26289836166801
0.00046048603138155374,30.117274243510742
0.00046050197729302205,40.04148243337314
0.0004605179232044903,29.911162556149883
0.0004605338691159586,44.04076401328735
0.00046054981502742693,21.029455008487094
0.00046056576093889525,40.241693717660034
0.0004605817068503635,56.916902130966434
0.0004605976527618318,49.80508757421917
0.00046061359867330013,44.23205550533679
0.00046062954458476845,8.246675799328376
0.0004606454904962367,20.99305215187244
0.000460661436407705,30.395387230201482
0.00046067738231917333,25.426299214850406
0.00046069332823064164,20.67735549270653
0.0004607092741421099,33.68400084512295
0.0004607252200535782,16.517146887512048
0.00046074116596504653,23.964789765117523
0.00046075711187651484,48.83294130051503
0.0004607730577879831,27.418428849344732
0.0004607890036994514,45.62988062403345
0.0004608049496109197,22.739020035109288
0.00046082089552238804,26.29825127939386
0.0004608368414338563,42.42636686837673
0.0004608527873453246,13.428031381768372
0.0004608687332567929,16.565577926859834
0.00046088467916826124,11.568630415668965
0.0004609006250797295,24.76978940488104
0.0004609165709911978,35.102684327686305
0.0004609325169026661,11.519481245080588
0.00046094846281413443,38.91505114952367
0.0004609644087256027,32.89344973496044
0.000460980354637071,24.702717231366872
0.0004609963005485393,22.09956282788499
0.00046101224646000763,27.365523661738916
0.0004610281923714759,23.873693735692836
0.0004610441382829442,13.994465268754297
0.0004610600841944125,29.49023950127051
0.00046107603010588083,7.509075030745148
0.0004610919760173491,40.43706043367697
0.0004611079219288174,32.7763433252199
0.0004611238678402857,33.92606081404308
0.00046113981375175403,18.716960238927353
0.0004611557596632223,41.353535159324686
0.0004611717055746906,79.11371890849051
0.0004611876514861589,90.21984456707762
0.0004612035973976272,76.37718836629814
0.0004612195433090955,59.399522537771766
0.0004612354892205638,72.21872950788749
0.0004612514351320321,12.164314986142587
0.0004612673810435004,37.31933084046755
0.0004612833269549687,23.788861859553545
0.000461299272866437,24.914550381168418
0.0004613152187779053,34.751068589452736
0.0004613311646893736,72.83070587134931
0.0004613471106008419,19.37862409557614
0.0004613630565123102,42.82080007839352
0.0004613790024237785,56.258955231678726
0.0004613949483352468,39.87189259087515
0.0004614108942467151,34.861894315343164
0.0004614268401581834,31.825228167446422
0.0004614427860696517,18.63013922399212
0.00046145873198112,26.57031491586635
0.0004614746778925883,15.347980365253065
0.0004614906238040566,51.791277452621244
0.0004615065697155249,50.74309341596465
0.0004615225156269932,26.658225260530646
0.0004615384615384615,40.69080682565394
0.0004615544074499298,27.892061937971217
0.0004615703533613981,21.125778365685168
0.0004615862992728664,55.730053506760115
0.00046160224518433467,49.99244153421935
0.000461618191095803,57.94502885289177
0.0004616341370072713,48.3259282492522
0.0004616500829187396,37.72123648210694
0.00046166602883020787,45.88704661528505
0.0004616819747416762,8.03324698681052
0.0004616979206531445,20.69731641843398
0.0004617138665646128,20.638233021687146
0.00046172981247608107,47.17442766714792
0.0004617457583875494,13.815023146194113
0.0004617617042990177,35.644340084700616
0.000461777650210486,59.30343891300578
0.00046179359612195426,61.63688887300434
0.0004618095420334226,46.80970873829207
0.0004618254879448909,39.26500521787433
0.0004618414338563592,39.47421873526692
0.00046185737976782746,15.800994384018468
0.0004618733256792958,51.51855142551042
0.0004618892715907641,59.73503822817657
0.0004619052175022324,83.43477232121496
0.00046192116341370066,31.21430951949771
0.00046193710932516897,65.34701911936098
0.0004619530552366373,60.153581756298536
0.0004619690011481056,40.627181999743755
0.00046198494705957386,50.82018356503616
0.00046200089297104217,76.9194316060357
0.0004620168388825105,56.69350803348413
0.0004620327847939788,55.67660386496455
0.00046204873070544706,41.978481960961275
0.00046206467661691537,28.934711469150816
0.0004620806225283837,32.50433375161727
0.000462096568439852,41.19796557393253
0.00046211251435132025,52.98985537646978
0.00046212846026278857,57.86951778715768
0.0004621444061742569,30.17891634426364
0.0004621603520857252,61.13068703066234
0.00046217629799719345,22.830707467831385
0.00046219224390866176,31.08188488407345
0.0004622081898201301,25.603902787424662
0.0004622241357315984,19.386147186548403
0.00046224008164306665,27.833537829026486
0.00046225602755453496,27.463925622514235
0.0004622719734660033,30.55899577423057
0.0004622879193774716,25.09507679716293
0.00046230386528893985,48.613694376237355
0.00046231981120040816,22.48106078677297
0.00046233575711187647,27.505266647355203
0.0004623517030233448,22.268970962725312
0.00046236764893481304,22.415434596861207
0.00046238359484628136,25.579400462593384
0.00046239954075774967,53.700239654331796
0.000462415486669218,25.234497589561293
0.00046243143258068624,34.57448768694864
0.00046244737849215456,32.33544553383859
0.00046246332440362287,21.99036286967695
0.0004624792703150912,13.865851918292716
0.00046249521622655944,13.321656193714691
0.00046251116213802775,69.78535496773745
0.00046252710804949607,40.67405709420164
0.0004625430539609644,44.094439158829644
0.00046255899987243264,57.229105690617
0.00046257494578390095,70.1934925420914
0.00046259089169536926,58.78627285864495
0.0004626068376068376,92.33637014086635
0.00046262278351830584,48.76247733165485
0.00046263872942977415,54.945014745220924
0.00046265467534124246,40.14398489872881
0.0004626706212527108,51.14664105315177
0.0004626865671641791,37.534518158016326
0.00046270251307564735,54.52043793614467
0.00046271845898711566,52.00183271712134
0.00046273440489858397,44.72022560430925
0.0004627503508100523,64.34140919814072
0.00046276629672152054,65.77791778489615
0.00046278224263298886,56.83059508003591
0.00046279818854445717,10.395579314123877
0.0004628141344559255,18.191392915441362
0.00046283008036739374,7.294258416828311
0.00046284602627886205,16.606001976711138
0.00046286197219033037,4.691844696459261
0.0004628779181017987,12.777358924584455
0.00046289386401326694,35.736828502440325
0.00046290980992473525,10.29723894684701
0.00046292575583620357,15.982520208873513
0.0004629417017476719,1.8553314244311494
0.00046295764765914014,44.09057823732445
0.00046297359357060845,39.10138058225873
0.00046298953948207676,17.23185066375597
0.0004630054853935451,26.76102159876731
0.00046302143130501334,71.35245315026481
0.00046303737721648165,35.64613361438435
0.00046305332312794996,22.474159268846766
0.0004630692690394183,29.366674300478945
0.00046308521495088653,16.59979656935281
0.00046310116086235485,28.880035547287573
0.00046311710677382316,18.74965814310207
0.00046313305268529147,33.20780424798945
0.00046314899859675973,35.333754702476504
0.00046316494450822804,57.21708790947402
0.00046318089041969636,52.215849632804336
0.00046319683633116467,40.92669280272934
0.00046321278224263293,47.05642301870037
0.00046322872815410124,85.76097659776117
0.00046324467406556955,61.01956332525022
0.00046326061997703787,38.181924737158745
0.0004632765658885061,50.37628087938475
0.00046329251179997444,31.054636226227267
0.00046330845771144275,37.611837671347764
0.00046332440362291107,48.895875956079806
0.0004633403495343793,46.73307959928668
0.00046335629544584764,48.164616084167896
0.00046337224135731595,14.870862668115745
0.00046338818726878426,68.47059320406916
0.0004634041331802525,56.027571001455634
0.00046342007909172083,51.40725478501498
0.00046343602500318915,43.95731999289204
0.00046345197091465746,34.82026935581597
0.0004634679168261257,27.500577747176386
0.00046348386273759403,48.51240921121598
0.00046349980864906235,49.080663832834155
0.00046351575456053066,45.48933352191411
0.0004635317004719989,64.1900074838765
0.00046354764638346723,68.7063695834809
0.00046356359229493554,61.660639805558
0.00046357953820640386,27.621720815971333
0.0004635954841178721,26.206882887917843
0.00046361143002934043,2.0346867464464986
0.00046362737594080874,16.648151361628116
0.00046364332185227705,13.035523271016297
0.0004636592677637453,21.40636768642965
0.0004636752136752136,16.563347946986323
0.00046369115958668194,54.11591847702267
0.00046370710549815025,60.08167289109881
0.0004637230514096185,44.299177723891866
0.0004637389973210868,5.722860637174345
0.00046375494323255514,26.16777980098157
0.00046377088914402345,31.557698042485487
0.0004637868350554917,57.44059520389835
0.00046380278096696,57.51439728763229
0.00046381872687842833,49.70864379852503
0.00046383467278989665,63.36108600472739
0.0004638506187013649,44.209432459566685
0.0004638665646128332,42.57817464756209
0.00046388251052430153,47.209784282272174
0.00046389845643576985,34.500633044389446
0.0004639144023472381,103.82989864272433
0.0004639303482587064,47.928869983422445
0.00046394629417017473,43.23069245715255
0.00046396224008164304,87.10380380713246
0.0004639781859931113,75.64827382432955
0.0004639941319045796,66.48051457560764
0.00046401007781604793,75.76896896269196
0.00046402602372751624,64.64243493097864
0.0004640419696389845,65.30060834578607
0.0004640579155504528,84.32672131139503
0.0004640738614619211,74.46211070220082
0.00046408980737338944,65.17170799674713
0.0004641057532848577,64.46659554163335
0.000464121699196326,65.11253818778238
0.0004641376451077943,76.13629062697476
0.00046415359101926264,58.25767924711077
0.0004641695369307309,53.13116759385906
0.0004641854828421992,56.74706784291286
0.0004642014287536675,47.057635923129155
0.00046421737466513583,20.363282231645478
0.0004642333205766041,22.805097000589008
0.0004642492664880724,77.01595941135263
0.0004642652123995407,53.702011193157745
0.00046428115831100903,61.473976229739776
0.0004642971042224773,49.9713525475954
0.0004643130501339456,27.597419342631454
0.0004643289960454139,39.6404832910341
0.00046434494195688223,13.021811916064896
0.0004643608878683505,22.83503980357939
0.0004643768337798188,32.8363150459649
0.0004643927796912871,19.773042709994886
0.00046440872560275543,23.519354317205995
0.0004644246715142237,34.9955946549082
0.000464440617425692,23.3333053133955
0.0004644565633371603,24.35073708008887
0.0004644725092486286,12.645007179532305
0.0004644884551600969,9.585856817005695
0.0004645044010715652,17.87143353035637
0.0004645203469830335,42.24695244592697
0.0004645362928945018,40.327626814547465
0.0004645522388059701,29.759581043755897
0.0004645681847174384,61.390314985185476
0.0004645841306289067,31.250646187877575
0.000464600076540375,77.43658043584703
0.0004646160224518433,71.33350349260438
0.0004646319683633116,98.96717057655053
0.0004646479142747799,43.29399981298784
0.0004646638601862482,37.33562784744058
0.0004646798060977165,75.37568865882194
0.0004646957520091848,33.235029368070904
0.0004647116979206531,51.926858903447894
0.0004647276438321214,44.585639360966134
0.0004647435897435897,76.59338125298862
0.000464759535655058,55.37441305977451
0.0004647754815665263,76.901200848287
0.0004647914274779946,67.3483379586223
0.0004648073733894629,56.43803213028828
0.0004648233193009312,69.6365941448611
0.0004648392652123995,45.700401079573055
0.0004648552111238678,66.80618853805714
0.00046487115703533607,75.09921584643634
0.0004648871029468044,33.077677495780094
0.0004649030488582727,75.11726236160784
0.000464918994769741,75.88874812720782
0.00046493494068120927,71.52067447739776
0.0004649508865926776,18.1002446667473
0.0004649668325041459,26.795050861946727
0.0004649827784156142,60.50296233034701
0.00046499872432708247,7.846534097855507
0.0004650146702385508,27.878094632659348
0.0004650306161500191,24.091635788878747
0.0004650465620614874,31.2873301622131
0.00046506250797295566,34.26860341484158
0.000465078453884424,37.263173087838716
0.0004650943997958923,64.7923974375413
0.0004651103457073606,22.583326588589216
0.00046512629161882886,21.72260957929665
0.0004651422375302972,17.15421384400829
0.0004651581834417655,23.060460621780983
0.0004651741293532338,11.644816728702997
0.00046519007526470206,43.24937264845134
0.0004652060211761704,15.370109769411078
0.0004652219670876387,22.864383909215768
0.000465237912999107,34.68021258032177
0.00046525385891057526,16.848588771682543
0.00046526980482204357,67.26722098241943
0.0004652857507335119,45.265629231879046
0.0004653016966449802,29.219059483183656
0.00046531764255644846,50.849544857665975
0.00046533358846791677,33.08479382658727
0.0004653495343793851,72.03607831163262
0.0004653654802908534,67.27645966062825
0.0004653814262023217,72.64003662657728
0.00046539737211378997,79.46929907879556
0.0004654133180252583,26.44205981509394
0.0004654292639367266,45.12078926643724
0.0004654452098481949,78.96729925006267
0.00046546115575966316,22.25222632071914
0.0004654771016711315,36.552035652095405
